Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
647	24847.1	24248.4	24847.1	24248.4	662.86493	4276.86768	325.47134	0.53850	1.43536	1062.98340	4763.04688	227	1	15	1	669.774	672.387	374.93888	23.06848	24847.1	24248.4	24847.1	24248.4	669.8	669.8
647	24676.9	24183.7	24676.9	24183.7	688.11658	4687.90479	333.23831	0.24921	1.12415	1062.52380	4933.33203	236	1	9	1	727.862	730.662	410.97314	22.12457	24676.9	24183.7	24676.9	24183.7	727.9	727.9
647	24741.5	24826.1	24741.5	24826.1	744.92133	5020.86279	331.30365	0.10503	0.89622	1065.83984	5389.84766	240	1	13	1	792.966	795.85	440.16247	20.57293	24741.5	24826.1	24741.5	24826.1	793.0	793.0
647	24600.2	24834.6	24600.2	24834.6	920.60333	10258.77051	430.85562	0.86729	2.14385	1096.47693	11052.60156	246	1	11	1	473.348	476.357	899.35256	17.46256	24600.2	24834.6	24600.2	24834.6	473.3	473.3
647	23727.4	24754.1	23727.4	24754.1	1076.82678	11300.59277	420.07813	0.40727	0.59699	1051.08459	11911.48438	264	1	9	1	951.61	954.995	990.68568	15.02804	23727.4	24754.1	23727.4	24754.1	951.6	951.6
647	24485.8	24868.1	24485.8	24868.1	864.34399	8063.95313	393.41940	0.05644	1.75530	1037.59863	8551.90625	270	1	10	1	548.25	551.761	706.94016	18.02644	24485.8	24868.1	24485.8	24868.1	548.2	548.2
647	24408.6	24035.3	24408.6	24035.4	1214.48157	7505.70898	317.44547	0.33400	1.08359	1064.64636	7887.32813	278	1	8	1	742.383	746.061	658.00074	13.25425	24408.6	24035.3	24408.6	24035.4	742.4	742.4
647	23712.3	24719.7	23712.4	24719.9	1413.29492	9021.02344	322.52225	0.20676	0.90745	1044.94031	9419.92578	285	1	15	1	786.417	790.241	790.84336	11.51946	23712.3	24719.7	23712.4	24719.9	786.4	786.4
647	24750.4	24248.6	24750.5	24248.8	652.35022	10438.08594	311.99796	0.99940	0.73903	1093.80237	10814.36719	290	2	11	1	822.075	826.004	915.07255	12.72454	24750.4	24248.6	24750.5	24248.8	822.1	822.1
647	24263.2	23933.3	24263.2	23933.7	2734.53491	26406.56250	399.82788	0.00935	0.58428	1174.30444	26824.55469	301	1	12	1	936.327	940.486	2314.97619	6.94759	24263.2	23933.3	24263.2	23933.7	936.3	936.3
647	24731.4	24796.6	24731.5	24797.1	1106.23132	7011.84033	321.39233	0.40128	0.82964	1198.95862	7514.02734	312	1	15	1	805.337	809.402	614.70490	15.07812	24731.4	24796.6	24731.5	24797.1	805.3	805.3
647	24765.5	24383.7	24765.6	24384.4	795.78949	4308.54004	296.75165	1.15921	1.05819	1075.03882	4810.09766	326	1	7	1	750.026	753.929	377.71549	19.43839	24765.5	24383.7	24765.6	24384.4	750.0	750.0
647	24539.6	24080.3	24539.7	24081.3	620.90820	4667.07471	351.71725	0.39481	0.63894	1064.44690	5220.84375	353	1	14	1	878.837	882.429	409.14704	24.56714	24539.6	24080.3	24539.7	24081.3	878.8	878.8
647	24325.1	24877.0	24325.2	24878.0	781.69794	8250.93750	428.51797	0.55279	1.72257	1028.50134	8784.39844	357	1	12	1	505.449	508.995	723.33246	20.55481	24325.1	24877.0	24325.2	24878.0	505.4	505.4
647	24689.8	24291.6	24690.0	24292.9	1130.09375	7405.92676	325.58530	0.75167	1.53977	1078.33606	7857.82813	385	1	14	1	655.253	658.476	649.25316	14.09024	24689.8	24291.6	24690.0	24292.9	655.3	655.3
647	24463.2	24032.5	24463.4	24033.8	958.62610	6658.24512	336.60403	0.35556	0.92864	1056.99963	7081.01953	388	1	13	1	785.689	788.877	583.70638	16.31354	24463.2	24032.5	24463.4	24033.8	785.7	785.7
647	23672.2	24502.6	23672.3	24504.2	1225.14355	13758.44824	348.91022	0.25990	0.66918	1069.45764	14137.34375	407	2	17	1	868.649	871.619	1206.15775	12.00233	23672.2	24502.6	23672.3	24504.2	868.6	868.6
647	24574.3	24752.3	24574.5	24753.9	1703.80347	14205.94727	367.28183	0.02943	1.64907	1077.50623	14636.10938	410	1	12	1	593.344	596.279	1245.38852	9.83390	24574.3	24752.3	24574.5	24753.9	593.3	593.3
647	24729.0	24182.1	24729.1	24183.9	612.00421	4399.97021	342.46658	1.46427	0.52619	1073.89868	4669.55859	419	1	9	1	897.03	899.862	385.73087	24.79715	24729.0	24182.1	24729.1	24183.9	897.0	897.0
647	24097.9	24052.5	24098.1	24054.5	660.65106	4156.16260	320.75217	0.19334	1.01177	1128.50757	4664.12891	434	1	15	1	759.198	761.857	364.35706	23.66038	24097.9	24052.5	24098.1	24054.5	759.2	759.2
647	24691.4	24258.1	24691.5	24260.1	1918.36182	12682.88477	328.23325	0.16091	1.28518	1060.66797	13062.26953	443	1	14	1	693.468	696.023	1111.86665	8.92429	24691.4	24258.1	24691.5	24260.1	693.5	693.5
647	24400.1	24026.9	24400.3	24028.9	1000.23712	5307.97217	294.08771	1.27529	1.08770	1042.44128	5656.37891	444	1	19	1	744.676	747.22	465.33240	15.63667	24400.1	24026.9	24400.3	24028.9	744.7	744.7
647	23915.2	24084.1	23915.4	24086.3	1259.95544	8093.74951	323.52814	0.08227	1.03364	1066.32324	8489.16016	461	1	12	1	753.848	756.195	709.55231	12.82742	23915.2	24084.1	23915.4	24086.3	753.8	753.8
647	24506.2	25067.0	24506.4	25069.3	1052.84131	6770.15771	322.35834	1.17810	0.62994	1061.79626	7015.16797	461	1	13	1	854.822	857.17	593.51739	14.90706	24506.2	25067.0	24506.4	25069.3	854.8	854.8
647	24316.6	25168.1	24316.8	25170.3	689.29193	7997.72510	319.40659	0.43862	0.84446	1018.83704	8399.96875	465	2	19	1	800.971	803.272	701.13417	16.46782	24316.6	25168.1	24316.8	25170.3	801.0	801.0
647	24014.8	24093.0	24015.1	24095.8	2858.45386	20251.44336	339.80850	0.27271	1.26480	1073.38928	20887.47656	510	1	13	1	688.118	689.906	1775.37721	6.46949	24014.8	24093.0	24015.1	24095.8	688.1	688.1
647	24256.1	24010.1	24256.3	24013.2	963.28845	5840.18115	314.24905	0.96160	1.46830	1058.41699	6183.23438	537	1	13	1	675.124	676.622	511.98941	16.24562	24256.1	24010.1	24256.3	24013.2	675.1	675.1
647	23740.4	24726.2	23740.7	24729.5	2591.57617	16843.50000	325.45294	0.00747	1.03879	1059.51733	17098.65234	552	1	16	1	752.319	753.655	1476.61406	6.97600	23740.4	24726.2	23740.7	24729.5	752.3	752.3
647	24833.4	24617.5	24833.7	24620.8	1229.52197	7499.54248	315.26849	0.53699	0.87323	1066.05542	7799.28516	553	1	15	1	792.238	793.563	657.46014	13.11225	24833.4	24617.5	24833.7	24620.8	792.2	792.2
647	24389.2	24202.5	24389.5	24205.7	877.65424	9455.21680	419.87555	0.11608	1.82264	1023.33398	10093.28125	555	1	11	1	508.506	509.809	828.90765	17.44769	24389.2	24202.5	24389.5	24205.7	508.5	508.5
647	24431.8	25126.3	24432.1	25129.6	1123.96643	9523.07715	370.93253	0.64983	0.56124	1042.10681	10038.77344	556	1	20	1	914.496	915.788	834.85675	13.99349	24431.8	25126.3	24432.1	25129.6	914.5	914.5
647	24406.7	25115.7	24407.0	25119.1	5008.81641	84536.89844	390.50391	0.24058	0.57246	1200.94714	85758.14063	558	2	9	1	930.506	931.776	7411.07091	3.30077	24406.7	25115.7	24407.0	25119.1	930.5	930.5
647	24276.5	24011.9	24276.8	24015.3	850.83081	4919.03467	306.87891	0.86107	1.22537	1043.97424	5255.26172	560	1	12	1	717.161	718.41	431.23554	18.08353	24276.5	24011.9	24276.8	24015.3	717.2	717.2
647	24107.3	23971.1	24107.6	23974.5	1316.02942	7257.91553	299.80029	1.08534	0.91681	1061.16797	7486.76953	561	1	11	1	777.684	778.922	636.27750	12.34593	24107.3	23971.1	24107.6	23974.5	777.7	777.7
647	23680.4	24690.1	23680.7	24693.6	976.68665	9676.81055	403.25433	0.43411	0.62451	1053.56848	10067.22656	571	1	14	1	931.233	932.364	848.33405	16.07492	23680.4	24690.1	23680.7	24693.6	931.2	931.2
647	23998.7	24042.6	23999.0	24046.1	1788.23389	11512.22949	323.92825	0.08081	1.08517	1084.71057	11969.18359	572	1	13	1	740.09	741.21	1009.23917	9.54441	23998.7	24042.6	23999.0	24046.1	740.1	740.1
647	23924.0	24027.5	23924.4	24031.3	1495.06738	9343.69434	319.14929	0.43584	0.85012	1068.47937	9770.51172	601	1	16	1	799.516	800.322	819.13085	11.06545	23924.0	24027.5	23924.4	24031.3	799.5	799.5
647	24172.1	25041.5	24172.5	25045.7	1971.39270	10832.51660	299.18115	1.09252	1.14077	1197.04858	11376.62109	627	1	7	1	734.74	735.267	949.65098	9.10719	24172.1	25041.5	24172.5	25045.7	734.7	734.7
647	23714.0	24604.7	23714.4	24608.9	726.27594	4312.58887	310.97693	0.60011	0.96540	1017.55420	4618.84375	634	1	14	1	769.679	770.13	378.07043	20.67009	23714.0	24604.7	23714.4	24608.9	769.7	769.7
647	23856.9	24237.4	23857.2	24241.8	2558.70581	45114.06250	369.39990	0.91350	1.35710	1101.26465	45810.98438	647	3	12	1	634.616	634.927	3955.00098	5.50389	23856.9	24237.4	23857.2	24241.8	634.6	634.6
647	23916.0	24044.8	23916.4	24049.4	686.20905	12857.74023	343.93185	0.16408	0.77454	1072.69995	13250.81250	675	2	15	1	836.629	836.638	1127.19566	12.45203	23916.0	24044.8	23916.4	24049.4	836.6	836.6
647	24446.9	24012.1	24447.3	24017.0	691.69684	4632.09863	330.46503	0.16230	1.10190	1066.53748	4870.66406	698	1	15	1	734.74	734.501	406.08080	22.06510	24446.9	24012.1	24447.3	24017.0	734.7	734.7
647	23694.6	24497.3	23695.0	24502.4	1947.31335	12385.45410	321.95700	0.14489	1.04377	1089.37756	12646.50000	708	1	10	1	750.791	750.091	1085.79189	8.89763	23694.6	24497.3	23695.0	24502.4	750.8	750.8
647	23727.0	24335.1	23727.5	24340.2	729.73578	4063.27710	301.11392	0.99905	1.11265	1055.09717	4365.23828	719	1	9	1	739.326	737.863	356.21409	20.90111	23727.0	24335.1	23727.5	24340.2	739.3	739.3
647	24749.1	24601.0	24749.6	24606.5	826.04559	6196.75732	357.48322	0.60583	1.35389	997.92865	6620.49609	742	1	20	1	650.667	647.607	543.24927	18.95801	24749.1	24601.0	24749.6	24606.5	650.7	650.7
647	24807.4	24429.2	24807.9	24434.8	626.43365	3995.92480	322.44626	0.27009	0.87161	1018.18915	4292.73047	756	1	13	1	795.149	791.117	350.30954	23.70926	24807.4	24429.2	24807.9	24434.8	795.1	795.1
647	24381.0	24906.3	24381.5	24912.1	627.69385	5327.34424	379.25424	0.05306	1.72547	963.53485	5946.82031	789	1	7	1	569.65	563.328	467.03069	23.92744	24381.0	24906.3	24381.5	24912.1	569.7	569.7
647	24095.0	25126.2	24095.5	25132.0	2887.03735	17821.78711	317.18219	0.74544	0.76197	1106.78003	18183.77734	827	1	12	1	819.892	810.931	1562.37726	6.48973	24095.0	25126.2	24095.5	25132.0	819.9	819.9
647	24241.5	24033.0	24242.0	24038.7	842.04065	6000.04688	341.02240	0.57163	1.09132	1050.97424	6208.26172	839	1	14	1	733.976	724.182	526.00431	18.31173	24241.5	24033.0	24242.0	24038.7	734.0	734.0
647	24834.3	24287.3	24834.8	24293.1	1056.74683	12536.62305	435.03357	0.87544	1.65370	1036.93188	13489.19531	841	1	13	1	503.156	493.223	1099.04437	14.49729	24834.3	24287.3	24834.8	24293.1	503.2	503.2
647	24511.2	24045.0	24511.7	24050.8	617.50073	3635.07202	306.87827	1.48703	0.65808	1095.23926	3832.23438	890	1	12	1	836.629	823.295	318.67477	24.38058	24511.2	24045.0	24511.7	24050.8	836.6	836.6
647	24502.4	24229.5	24502.9	24235.3	1353.68848	13249.74902	395.79724	0.40499	1.91001	1113.26013	14133.32813	892	1	11	1	532.199	518.726	1161.56177	12.01390	24502.4	24229.5	24502.9	24235.3	532.2	532.2
647	24235.0	23981.9	24235.5	23987.6	606.50641	3668.78833	313.43637	0.70783	1.29808	1049.88501	3876.02344	905	1	12	1	701.111	687.013	321.63057	24.68243	24235.0	23981.9	24235.5	23987.6	701.1	701.1
647	24777.6	24384.8	24778.1	24390.5	853.67255	7767.92920	291.25406	1.38421	1.04141	1067.11560	8039.67188	935	2	15	1	753.084	738.985	680.98872	14.56652	24777.6	24384.8	24778.1	24390.5	753.1	753.1
647	24729.4	24846.3	24729.9	24852.1	1395.75256	9398.06250	331.26706	0.01079	0.85303	1039.20325	9799.03906	956	1	8	1	805.337	791.239	823.89713	11.61589	24729.4	24846.3	24729.9	24852.1	805.3	805.3
647	24105.7	24828.3	24106.2	24834.1	945.58240	9505.95117	406.18024	0.04564	1.83179	1057.13879	10025.31250	978	1	9	1	525.321	511.222	833.35537	16.57220	24105.7	24828.3	24106.2	24834.1	525.3	525.3
647	23847.5	24338.5	23848.0	24344.2	870.68585	6105.35547	337.40179	0.50236	1.57426	1013.74213	6602.24609	995	1	6	1	638.438	624.339	535.23637	17.42185	23847.5	24338.5	23848.0	24344.2	638.4	638.4
647	24362.2	23988.3	24362.2	23988.3	675.21771	5669.77539	375.31549	1.32286	0.83035	1754.03687	6017.67969	2	1	45	1	1013.21	1013.21	497.05050	28.84311	24362.2	23988.3	24362.2	23988.3	1013.2	1013.2
647	23668.9	24264.2	23668.9	24264.2	1005.23669	8442.08105	369.52899	1.32681	0.86798	1345.67676	9153.17969	12	1	19	1	992.98	992.98	740.08939	17.17880	23668.9	24264.2	23668.9	24264.2	993.0	993.0
647	24185.5	25177.5	24185.5	25177.5	2376.46191	14576.67969	316.16812	0.40997	1.12764	1392.46936	14907.00000	13	1	25	1	889.203	889.203	1277.88941	8.18533	24185.5	25177.5	24185.5	25177.5	889.2	889.2
647	24343.9	25166.5	24343.9	25166.5	682.04626	15510.09375	442.77600	0.47439	0.57698	1226.62256	16152.68750	32	2	21	1	1139.06	1139.06	1359.71874	17.65221	24343.9	25166.5	24343.9	25166.5	1139.1	1139.1
647	23972.9	25017.0	23972.9	25017.0	883.03113	8202.59277	391.46054	0.39287	1.64545	1245.61340	8685.76563	48	1	24	1	712.308	712.308	719.09424	18.97708	23972.9	25017.0	23972.9	25017.0	712.3	712.3
647	24074.0	25027.7	24074.0	25027.7	1391.87402	11694.51855	370.25665	1.23336	1.25976	1264.89172	12717.82031	56	1	12	1	809.878	809.878	1025.21985	12.53041	24074.0	25027.7	24074.0	25027.7	809.9	809.9
647	23936.5	25025.9	23936.5	25025.9	2154.56885	11396.58301	293.60876	1.30790	0.95560	1210.23865	11782.30469	77	1	15	1	927.058	927.058	999.10082	8.49174	23936.5	25025.9	23936.5	25025.9	927.1	927.1
647	23993.9	23990.1	23993.9	23990.1	675.81488	3579.35645	293.69397	1.28923	0.99194	1282.45605	4114.65234	102	1	19	1	920.14	920.14	313.79037	24.41526	23993.9	23990.1	23993.9	23990.1	920.1	920.1
647	23700.6	24645.8	23700.6	24645.8	4224.50586	39028.16797	341.91367	0.40348	1.23408	1226.93701	39470.93750	140	2	14	1	848.747	849.915	3421.47069	4.95536	23700.6	24645.8	23700.6	24645.8	848.7	848.7
647	23725.2	24579.0	23725.2	24579.0	1012.34705	7738.18652	359.73935	0.65114	1.82033	1262.53870	8271.75781	154	1	15	1	736.105	737.704	678.38128	17.25300	23725.2	24579.0	23725.2	24579.0	736.1	736.1
647	24243.0	23974.4	24243.0	23974.4	892.93915	6003.13867	331.50009	0.34963	0.74340	1305.19409	6796.77344	169	1	18	1	994.479	996.538	526.27536	19.02583	24243.0	23974.4	24243.0	23974.4	994.5	994.5
647	24004.4	24052.0	24004.4	24052.0	704.10211	7623.76465	431.20224	1.14963	1.57628	1217.03564	7785.39453	170	1	16	1	663.919	666.01	668.35029	24.05747	24004.4	24052.0	24004.4	24052.0	663.9	663.9
647	24720.3	24139.4	24720.3	24139.4	1583.54980	9009.69336	304.50870	0.84910	0.98775	1286.93701	9363.08594	170	1	17	1	921.726	923.816	789.85008	11.28419	24720.3	24139.4	24720.3	24139.4	921.7	921.7
647	23708.5	24751.2	23708.5	24751.2	1248.65271	7113.13184	304.69708	0.85828	0.95455	1151.41296	7420.76563	171	1	21	1	928.556	930.677	623.58479	13.33226	23708.5	24751.2	23708.5	24751.2	928.6	928.6
647	24261.6	24991.0	24261.6	24991.0	822.81525	8198.57813	406.42358	0.20066	0.59463	1225.78857	8578.28125	174	1	12	1	1103.1	1105.31	718.74229	20.20459	24261.6	24991.0	24261.6	24991.0	1103.1	1103.1
647	24209.1	25133.7	24209.1	25133.7	775.53534	4838.84326	318.85739	0.42480	0.86076	1117.35535	5294.58984	200	1	19	1	955.525	958.537	424.20542	20.24232	24209.1	25133.7	24209.1	25133.7	955.5	955.5
647	24743.0	24902.6	24743.0	24902.6	695.69696	12100.54590	317.42715	0.76105	1.41534	1184.81567	12365.58594	201	2	21	1	834.468	837.512	1060.81493	11.85773	24743.0	24902.6	24743.0	24902.6	834.5	834.5
647	24461.5	23986.9	24461.5	23986.9	1335.10608	9048.67188	332.33145	0.12596	0.88724	1219.88550	9415.60938	205	1	16	1	954.775	957.942	793.26720	12.82686	24461.5	23986.9	24461.5	23986.9	954.8	954.8
647	23954.4	25017.0	23954.4	25017.0	763.66827	5265.73975	333.90128	0.37141	0.72228	1231.53772	6082.12500	213	1	20	1	1001.97	1005.38	461.63003	21.23452	23954.4	25017.0	23954.4	25017.0	1002.0	1002.0
647	23713.9	24396.1	23713.9	24396.1	1234.67932	12761.21582	415.01694	0.31045	0.53439	1216.74963	13507.28125	219	1	16	1	1124.08	1127.67	1118.73368	13.97624	23713.9	24396.1	23713.9	24396.1	1124.1	1124.1
647	24247.5	24009.2	24247.2	24009.2	867.03790	6702.59961	354.96234	1.09273	1.08919	1241.24109	7086.18750	255	1	17	1	885.236	889.94	587.59479	19.07465	24247.5	24009.2	24247.2	24009.2	885.2	885.2
647	24446.9	23989.4	24446.5	23989.4	796.69861	4677.43018	309.27863	0.94645	0.78762	1117.15039	4931.63281	262	1	20	1	968.259	973.178	410.05487	19.75068	24446.9	23989.4	24446.5	23989.4	968.3	968.3
647	24757.2	24789.8	24756.8	24789.8	927.48889	6495.84961	339.58041	0.59964	1.63738	1169.89172	7079.82031	271	1	15	1	781.321	786.516	569.46970	17.66565	24757.2	24789.8	24756.8	24789.8	781.3	781.3
647	23718.8	24706.0	23718.3	24706.0	1489.50964	13113.35449	379.72937	0.61245	0.69697	1196.30591	13429.72656	280	1	18	1	1054.41	1059.88	1149.60451	11.58975	23718.8	24706.0	23718.3	24706.0	1054.4	1054.4
647	24660.2	24080.4	24659.5	24080.4	675.27911	5053.15918	354.74319	0.12490	0.66866	1134.48303	5549.57031	287	1	16	1	1035.68	1041.37	442.99379	23.82552	24660.2	24080.4	24659.5	24080.4	1035.7	1035.7
647	24815.2	24414.5	24814.5	24414.5	813.97552	4790.66016	311.92700	1.48488	0.62731	1217.91064	5126.01953	292	1	18	1	1007.96	1013.8	419.98137	20.35108	24815.2	24414.5	24814.5	24414.5	1008.0	1008.0
647	23939.5	25053.2	23938.8	25053.2	2577.40479	13798.58008	295.38293	1.32512	0.86286	1134.48547	14162.21094	292	1	19	1	945.786	951.627	1209.67598	7.17650	23939.5	25053.2	23938.8	25053.2	945.8	945.8
647	23861.3	24974.4	23860.6	24974.4	2415.63428	18865.69141	356.60800	0.27443	0.72619	1166.47314	19297.19531	294	1	13	1	1022.95	1028.85	1653.89291	7.58692	23861.3	24974.4	23860.6	24974.4	1022.9	1022.9
647	24539.7	25083.1	24539.0	25083.1	1081.36475	6420.07422	311.05560	0.83558	0.80567	1190.26086	6897.21875	296	1	13	1	965.263	971.227	562.82672	15.35376	24539.7	25083.1	24539.0	25083.1	965.3	965.3
647	24680.6	24983.7	24679.5	24983.7	2066.14185	11517.76563	301.41034	0.98011	0.97433	1200.13782	11783.24609	335	1	15	1	924.062	930.132	1009.72450	8.76347	24680.6	24983.7	24679.5	24983.7	924.1	924.1
647	23667.1	24272.3	23665.9	24272.3	712.69794	5666.85645	360.21191	1.32069	1.03483	1211.78821	6018.37891	344	1	17	1	908.241	914.29	496.79460	22.66410	23667.1	24272.3	23665.9	24272.3	908.2	908.2
647	24509.7	25081.2	24508.1	25081.2	2371.45215	23693.91797	311.23364	0.57965	0.98551	1159.21216	23967.21094	372	2	23	1	922.519	928.503	2077.16760	6.30646	24509.7	25081.2	24508.1	25081.2	922.5	922.5
647	24762.7	24247.8	24761.2	24247.8	1384.99829	8715.53125	321.08313	0.21923	0.94342	1178.30200	9103.20313	374	1	19	1	935.298	941.277	764.06186	12.31943	24762.7	24247.8	24761.2	24247.8	935.3	935.3
647	24812.0	24438.4	24810.2	24438.3	758.75055	5562.09619	348.19577	0.04235	1.47024	1166.50354	5924.27344	392	1	21	1	794.806	800.743	487.61062	21.30623	24812.0	24438.4	24810.2	24438.3	794.8	794.8
647	23719.4	24712.0	23717.6	24712.0	1265.62390	8557.56348	333.61288	0.50599	0.69652	1144.64673	9107.25781	397	1	16	1	1008.71	1014.64	750.21335	13.23899	23719.4	24712.0	23717.6	24712.0	1008.7	1008.7
647	24136.9	25066.4	24135.0	25066.4	1608.02734	14299.89160	382.24371	1.35059	1.32003	1158.68140	14710.07031	412	1	16	1	776.561	782.451	1253.62431	10.74217	24136.9	25066.4	24135.0	25066.4	776.6	776.6
647	24891.4	24656.5	24889.3	24656.5	946.24530	5692.13525	313.27252	0.76065	0.80344	1197.33997	6679.33984	424	1	13	1	966.761	972.623	499.01071	17.38487	24891.4	24656.5	24889.3	24656.5	966.8	966.8
647	24680.7	24115.8	24678.4	24115.8	2523.40845	15739.42871	318.81931	0.29041	1.10387	1173.90833	16078.49219	447	1	18	1	893.962	899.77	1379.82377	7.36106	24680.7	24115.8	24678.4	24115.8	894.0	894.0
647	24747.1	24916.1	24744.7	24916.1	2199.19043	13665.07324	318.22461	0.33747	0.93618	1177.78418	13995.57422	454	1	15	1	936.047	941.839	1197.97188	8.25385	24747.1	24916.1	24744.7	24916.1	936.0	936.0
647	24093.2	23931.3	24090.7	23931.3	2120.04980	15609.41797	346.33926	0.79251	1.05901	1167.88538	16085.61719	461	1	22	1	900.308	906.083	1368.42616	8.46642	24093.2	23931.3	24090.7	23931.3	900.3	900.3
647	24344.8	25033.0	24342.2	25033.0	665.01471	6979.93506	418.22162	0.58324	0.61757	1198.29492	7426.28906	466	1	14	1	1109.09	1114.86	611.90787	24.51373	24344.8	25033.0	24342.2	25033.0	1109.1	1109.1
647	23840.8	24814.3	23838.3	24814.2	936.32220	6997.31445	346.51730	0.90942	0.58399	1162.43640	7216.36328	468	1	14	1	1048.41	1054.17	613.43147	17.07869	23840.8	24814.3	23838.3	24814.2	1048.4	1048.4
647	24079.0	24034.3	24076.4	24034.2	632.00415	10843.62598	530.49683	1.46484	0.58558	1117.88733	12237.20313	474	1	13	1	1206.48	1212.22	950.62491	24.54764	24079.0	24034.3	24076.4	24034.2	1206.5	1206.5
647	23777.9	24758.6	23775.3	24758.6	678.74005	6035.60889	378.91248	0.23728	0.59244	1142.17310	6652.67188	477	1	12	1	1077.63	1083.37	529.12191	22.88330	23777.9	24758.6	23775.3	24758.6	1077.6	1077.6
647	24017.2	23956.8	24014.5	23956.8	616.07050	3595.13892	308.26563	0.74979	0.91541	1090.30908	3892.18359	491	1	16	1	938.295	944	315.17396	24.79151	24017.2	23956.8	24014.5	23956.8	938.3	938.3
647	23698.1	24629.9	23695.3	24629.9	647.64105	3670.03467	302.40976	1.27745	0.75729	1130.07727	4089.21484	493	1	14	1	971.256	976.956	321.73983	23.83654	23698.1	24629.9	23695.3	24629.9	971.3	971.3
647	23648.9	24556.3	23646.0	24556.3	1373.38367	7114.86914	290.56345	1.49274	0.88307	1170.12915	7427.67188	496	1	19	1	939.793	945.486	623.73710	12.34627	23648.9	24556.3	23646.0	24556.3	939.8	939.8
647	23708.7	24852.8	23705.7	24852.8	1607.12280	11790.42676	345.78967	0.75596	0.97587	1202.82678	12219.48828	508	1	14	1	931.553	937.124	1033.62781	10.83767	23708.7	24852.8	23705.7	24852.8	931.6	931.6
647	24764.6	24855.3	24761.6	24855.3	1102.08960	9916.87598	386.83606	0.57034	1.57131	1153.44922	10229.70313	511	1	17	1	728.173	733.689	869.37979	15.13504	24764.6	24855.3	24761.6	24855.3	728.2	728.2
647	23679.1	24642.8	23676.1	24642.8	1026.23328	8029.81445	359.32056	0.64134	0.58577	1143.59692	8576.39063	512	1	19	1	1060.4	1065.9	703.94733	15.98591	23679.1	24642.8	23676.1	24642.8	1060.4	1060.4
647	23739.6	24551.4	23736.5	24551.4	699.66974	6898.31592	398.74728	1.34949	1.41338	1141.90869	7307.75000	516	1	17	1	732.932	738.359	604.75259	22.21047	23739.6	24551.4	23736.5	24551.4	732.9	732.9
647	24440.9	24987.8	24437.8	24987.7	1490.41638	14118.22852	394.38611	0.48897	1.63005	1187.82068	14508.80469	520	1	13	1	709.928	715.282	1237.69850	11.57224	24440.9	24987.8	24437.8	24987.7	709.9	709.9
647	24032.9	24024.7	24029.8	24024.7	1220.73193	10543.97656	374.81876	0.04199	0.63411	1177.51953	11179.00000	529	1	17	1	1064.15	1069.34	924.35563	13.65390	24032.9	24024.7	24029.8	24024.7	1064.1	1064.1
647	23713.3	24609.2	23710.1	24609.2	815.50531	5866.84375	343.48038	0.34391	1.28891	1102.56055	6402.68750	532	1	15	1	834.468	839.606	514.32683	19.31718	23713.3	24609.2	23710.1	24609.2	834.5	834.5
647	23998.6	24001.6	23995.3	24001.6	732.48822	4118.33984	303.08090	0.92002	0.95998	1095.25403	4388.55078	536	1	18	1	927.807	932.873	361.04126	21.22243	23998.6	24001.6	23995.3	24001.6	927.8	927.8
647	24109.3	23990.6	24105.9	23990.5	860.07495	8214.81055	395.05011	0.38003	1.66465	1175.43506	8628.50000	553	1	13	1	705.169	709.927	720.16533	18.80650	24109.3	23990.6	24105.9	23990.5	705.2	705.2
647	24656.7	24977.2	24653.2	24977.1	2841.67139	18068.02344	321.91049	0.37116	1.27752	1138.89136	18373.32422	556	1	12	1	855.093	859.797	1583.96399	6.62488	24656.7	24977.2	24653.2	24977.1	855.1	855.1
647	23653.7	24556.7	23650.1	24556.7	1229.15784	8502.95313	335.30722	0.14670	0.76374	1158.04773	8845.99219	560	1	15	1	992.231	996.864	745.42584	13.49427	23653.7	24556.7	23650.1	24556.7	992.2	992.2
647	23868.7	24036.8	23865.1	24036.8	636.99072	3711.50586	304.63141	1.06954	0.80703	1196.90320	4731.10156	565	1	15	1	961.517	966.06	325.37547	24.51328	23868.7	24036.8	23865.1	24036.8	961.5	961.5
647	24322.0	23937.1	24318.3	23937.0	1346.36365	8763.39453	325.66928	0.04285	1.12837	1118.23938	9025.26953	578	1	14	1	886.03	890.337	768.25788	12.32000	24322.0	23937.1	24318.3	23937.0	886.0	886.0
647	23932.2	24056.1	23928.5	24056.0	1424.58142	8938.28613	319.76382	0.45645	1.28286	1160.69031	9352.17578	579	1	19	1	855.093	859.382	783.59005	11.89601	23932.2	24056.1	23928.5	24056.0	855.1	855.1
647	24507.5	25110.4	24503.7	25110.3	616.48615	4001.25024	323.93942	1.30467	0.60194	1095.93848	4333.76953	587	1	14	1	1023.69	1027.84	350.77640	24.65303	24507.5	25110.4	24503.7	25110.3	1023.7	1023.7
647	23649.1	24580.1	23645.0	24580.1	907.24854	6326.19727	337.42462	0.43964	0.97711	1116.31946	6690.34766	611	1	16	1	929.305	933.017	554.59684	17.54762	23649.1	24580.1	23645.0	24580.1	929.3	929.3
